time,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,PLANT_IN,B101,B102,B103,B104,B105,B201,B202,B203,B204,B205,B301,B302,B303,B304,B305,B401,B402,B403,B404,B405,B501,B502,B503,B504,B505,B601,B602,B603,B604,B605
2026-06-01 22:25:00,659.4,739.2,268.4,757.7,512.4,259.2,725.2,879.5,607.2,802.8,525.9,408.9,452.9,637.9,760.3,311.8,531.5,1000.4,634.2,444.6,697.6,565.3,387.4,601.2,599.7,682.6,580.7,329.1,578.7,374.0,344.9,456.5,709.2,319.8,364.8,427.4,376.5,659.7,557.8,376.9,761.5,463.7,515.2
2026-06-01 22:30:00,617.5,733.3,262.8,799.4,496.8,240.3,703.0,888.2,585.1,762.6,498.9,416.9,451.8,623.3,749.8,326.4,532.3,958.4,608.7,429.7,651.4,552.6,375.5,621.1,529.8,696.7,561.0,341.0,572.5,367.1,333.9,432.9,740.8,313.4,351.1,391.7,352.2,655.9,586.3,352.1,752.6,445.0,506.8
2026-06-01 22:35:00,650.9,734.2,254.0,751.9,519.8,255.5,711.8,915.9,602.5,794.9,478.7,388.8,432.9,636.3,721.9,326.6,489.7,928.5,552.4,411.9,683.1,549.6,385.5,587.1,527.4,658.1,592.8,341.1,571.9,373.6,329.8,422.8,729.0,271.5,343.4,391.5,368.1,606.6,579.0,379.8,692.2,434.3,490.9
2026-06-01 22:40:00,611.4,749.0,252.7,766.4,469.1,240.0,713.2,818.3,566.7,741.4,513.2,424.9,445.7,624.1,760.5,323.0,464.3,998.0,590.4,444.9,697.0,546.6,375.2,585.2,550.6,591.7,575.2,328.9,555.5,374.8,320.1,422.5,702.0,301.0,330.9,395.4,366.1,655.7,588.8,386.8,747.0,448.6,483.0
2026-06-01 22:45:00,630.1,715.5,254.9,756.6,461.2,246.2,688.9,780.4,607.1,755.0,488.9,408.0,418.5,646.7,773.5,331.1,447.6,779.3,584.6,411.7,657.7,529.9,391.9,586.2,539.0,610.9,559.1,312.8,528.0,376.1,318.4,405.4,666.3,277.1,291.7,402.2,373.0,629.7,555.9,345.2,721.7,458.9,463.8
2026-06-01 22:50:00,610.2,680.5,249.6,757.2,488.1,253.7,723.8,819.6,595.4,752.0,505.0,398.4,446.9,599.5,726.3,303.5,442.4,851.7,563.9,412.8,624.3,516.7,382.2,591.2,530.2,580.7,494.5,317.2,537.0,363.8,342.5,393.6,617.1,279.4,299.2,401.6,340.8,636.4,548.4,359.3,730.1,457.5,457.3
2026-06-01 22:55:00,577.8,708.1,258.0,705.3,449.4,246.6,702.9,775.9,528.9,765.9,485.6,396.5,422.4,610.6,759.2,308.0,471.1,851.8,548.3,435.3,637.1,545.5,366.4,577.9,504.8,589.7,500.7,326.9,533.3,358.2,325.4,392.0,636.4,291.4,284.5,407.7,344.6,615.8,554.0,341.1,710.3,414.9,461.6
2026-06-01 23:00:00,589.6,677.7,243.2,738.0,458.5,230.8,667.2,823.4,543.2,759.8,505.8,410.0,449.8,612.9,732.8,317.2,462.0,841.3,545.1,396.3,645.0,550.8,372.9,549.0,523.3,549.6,507.2,296.6,522.6,345.8,312.9,392.9,623.0,282.0,302.5,349.2,343.8,657.2,554.2,325.7,718.4,438.5,467.6
2026-06-01 23:05:00,594.6,717.3,225.6,745.4,455.4,235.6,718.4,799.9,517.6,764.7,495.7,362.4,400.4,609.3,755.3,313.3,452.3,849.1,543.3,395.4,619.3,532.4,361.4,565.4,512.5,575.5,515.0,298.9,521.1,346.2,306.0,403.8,643.6,277.5,293.2,351.6,356.0,605.3,540.6,346.8,711.7,431.4,464.5
2026-06-01 23:10:00,592.0,670.1,238.2,692.1,465.2,227.3,676.1,755.4,510.3,676.4,452.7,385.9,451.4,599.8,711.7,296.2,444.6,834.0,548.1,396.5,618.4,509.4,355.0,564.5,497.8,599.5,502.7,271.0,523.8,324.9,319.9,371.7,654.4,279.7,292.9,330.4,316.7,657.3,544.5,326.7,683.0,433.4,446.9
2026-06-01 23:15:00,572.5,617.3,239.2,689.4,454.2,223.6,646.1,764.0,538.1,681.1,494.3,392.4,406.6,548.2,697.9,316.7,451.5,837.9,549.1,370.3,587.4,483.9,352.7,561.9,498.5,578.5,502.1,294.5,512.2,342.4,297.3,372.6,665.6,273.4,276.6,333.4,318.5,618.9,534.8,331.2,688.7,416.7,430.9
2026-06-01 23:20:00,595.2,660.5,235.2,669.1,446.7,233.9,645.2,757.7,541.8,646.5,482.4,390.4,410.1,586.0,705.5,316.9,448.2,804.8,496.6,364.7,581.5,506.6,367.2,547.1,513.8,583.7,487.0,297.5,525.6,337.7,286.1,388.4,644.1,271.2,289.4,341.4,291.8,551.7,509.7,339.6,679.0,401.5,434.0
2026-06-01 23:25:00,580.6,683.4,247.3,664.1,430.1,234.3,684.4,767.8,499.4,668.4,505.3,419.5,427.2,575.4,672.2,303.9,447.9,777.7,529.8,374.9,603.3,473.3,350.8,557.4,517.3,579.9,500.9,263.1,522.3,349.5,302.7,370.8,599.7,269.0,284.7,343.8,323.4,537.2,512.1,322.2,629.8,409.7,435.7
2026-06-01 23:30:00,554.4,668.4,229.2,696.3,445.6,230.8,683.8,752.9,504.6,688.4,439.7,384.5,429.2,586.2,681.9,283.6,423.0,805.5,528.8,371.4,568.1,489.9,336.7,517.2,478.3,581.5,481.6,281.5,470.0,327.6,287.4,368.5,610.0,260.8,276.3,337.4,310.1,540.3,514.5,315.4,627.5,364.6,411.4
2026-06-01 23:35:00,566.8,665.9,236.7,634.1,475.7,229.1,660.8,724.9,518.2,619.7,442.3,398.3,415.8,576.8,692.7,295.4,410.5,775.1,519.7,374.3,529.6,473.7,344.5,544.3,475.4,548.1,507.2,285.9,482.2,337.4,281.7,362.8,605.6,268.0,283.9,340.7,311.0,542.6,489.0,300.9,617.1,378.4,428.4
2026-06-01 23:40:00,582.5,605.6,227.7,627.2,427.7,222.3,659.3,712.4,497.1,657.6,421.0,406.2,428.7,561.7,674.7,293.8,417.3,775.2,507.4,358.7,563.0,446.9,339.9,560.2,494.1,564.1,467.2,265.6,466.0,319.3,281.2,384.4,564.2,262.3,276.1,332.3,307.2,544.8,486.0,297.6,641.1,375.0,440.9
2026-06-01 23:45:00,579.6,635.7,224.9,668.0,414.9,217.8,649.8,748.3,502.8,656.5,417.7,352.4,405.8,556.0,650.0,285.2,407.4,812.3,532.5,371.5,568.1,495.5,329.9,515.9,472.9,579.7,477.8,271.0,497.1,338.8,292.4,366.3,570.4,236.8,279.3,327.8,296.0,547.9,470.3,302.0,607.8,372.5,405.1
2026-06-01 23:50:00,524.9,600.1,217.2,641.2,392.4,209.8,629.8,734.8,501.0,666.5,424.9,336.8,409.0,565.9,646.6,295.7,402.4,813.5,528.9,340.7,575.6,451.9,320.4,520.1,481.3,537.1,498.5,277.3,495.8,335.3,286.2,360.1,572.6,258.1,279.1,350.9,304.0,532.1,505.2,296.9,576.4,358.3,435.8
2026-06-01 23:55:00,528.1,612.7,220.1,661.4,395.3,211.2,617.9,723.0,476.7,647.1,418.0,328.8,408.5,555.4,649.2,279.9,434.9,795.5,501.2,361.4,580.9,460.1,316.3,509.1,462.1,510.6,477.6,266.0,503.5,331.6,277.4,357.1,611.8,242.9,262.4,321.8,297.6,540.2,516.2,303.8,588.8,364.7,396.1
2026-06-02 00:00:00,566.3,581.4,213.3,606.4,395.3,202.9,614.1,718.4,486.1,629.7,436.5,347.7,363.7,534.3,640.3,295.0,382.7,782.7,504.5,364.4,551.2,459.2,306.5,503.0,470.5,516.4,468.6,264.8,515.0,321.1,288.9,357.3,577.2,247.8,269.2,331.0,294.9,546.2,472.2,285.7,594.0,360.6,396.9
2026-06-02 00:05:00,524.6,589.4,217.5,610.2,386.5,203.2,609.8,691.3,475.0,630.2,414.7,354.8,346.5,556.7,632.6,280.4,411.4,753.7,517.1,362.9,557.5,451.0,315.4,484.7,438.0,527.0,457.4,266.8,503.3,318.6,277.3,370.9,544.4,230.9,266.0,305.6,296.0,539.9,488.1,286.6,603.3,359.8,400.5
2026-06-02 00:10:00,520.7,586.2,213.2,589.7,387.8,206.4,575.9,699.9,452.9,602.7,398.2,341.4,365.7,506.5,616.9,272.8,411.7,766.3,525.2,356.9,546.2,460.7,305.3,523.2,458.6,487.9,449.0,253.1,497.3,317.8,270.2,346.3,556.3,235.9,272.0,315.9,288.0,528.5,496.1,290.4,612.8,362.0,389.7
2026-06-02 00:15:00,535.4,612.5,207.3,598.5,403.7,202.5,594.1,739.9,451.0,603.0,399.9,346.0,362.7,491.5,587.9,274.4,407.5,742.7,494.4,351.3,548.2,441.7,304.5,492.9,417.4,495.7,440.8,251.2,509.5,313.1,273.2,351.3,568.6,234.5,265.7,305.1,274.4,521.8,460.6,291.2,602.1,342.2,366.4
2026-06-02 00:20:00,552.0,609.5,218.4,559.3,393.1,219.1,599.0,702.9,450.4,579.6,418.3,357.0,373.5,503.1,583.1,275.7,394.0,768.3,492.6,356.6,538.3,454.9,312.2,471.3,451.9,496.0,430.5,260.2,505.7,328.6,285.1,349.6,555.0,237.9,253.3,326.2,281.6,493.0,482.0,290.0,584.5,347.6,384.9
2026-06-02 00:25:00,546.1,599.8,213.8,598.2,372.9,190.1,562.9,664.6,466.6,623.9,400.9,336.9,345.6,491.4,595.5,267.2,401.0,697.1,515.2,372.7,547.3,452.5,320.2,463.6,433.6,496.2,412.6,260.8,494.8,323.6,279.2,359.0,552.1,227.0,249.6,299.3,293.7,507.3,496.3,287.2,563.7,348.7,379.2
2026-06-02 00:30:00,540.4,571.1,207.6,587.8,357.4,195.0,553.9,651.4,461.3,598.6,396.4,315.2,350.1,454.7,594.4,256.3,401.2,722.0,496.8,354.2,529.6,428.9,306.8,469.5,434.1,514.6,435.4,253.6,537.9,332.3,288.2,368.2,569.9,213.3,250.7,300.5,272.3,482.7,474.6,281.9,540.9,328.0,372.1
2026-06-02 00:35:00,544.0,590.9,210.9,577.8,382.1,185.2,560.0,597.2,452.8,567.8,407.7,323.7,367.2,475.9,584.8,248.5,372.4,672.2,487.7,373.0,574.8,450.2,301.4,432.7,425.9,491.9,402.3,257.7,535.3,333.0,298.7,345.3,581.6,221.8,238.1,289.7,274.5,508.6,478.9,293.9,565.2,344.6,372.9
2026-06-02 00:40:00,548.1,585.1,209.4,569.5,363.6,189.2,534.7,665.5,443.0,581.6,380.3,333.4,354.8,485.0,554.4,241.9,376.0,703.7,509.6,377.0,505.4,433.2,301.6,471.5,396.1,459.8,424.5,247.6,558.1,323.8,285.7,358.0,579.7,219.7,236.1,285.6,277.2,492.2,502.3,299.8,567.6,346.2,374.5
2026-06-02 00:45:00,550.6,617.1,204.6,558.9,342.6,187.4,517.5,651.5,437.0,589.7,360.8,314.9,354.6,474.3,556.9,229.2,380.3,645.6,534.2,348.2,556.4,432.6,311.9,444.6,429.1,524.1,407.1,254.8,521.7,349.0,317.2,357.2,556.1,223.6,236.7,289.0,284.2,498.7,479.2,293.2,573.8,350.4,357.7
2026-06-02 00:50:00,610.9,626.5,210.9,585.7,366.5,192.4,550.9,618.1,429.6,579.5,372.7,328.3,350.5,459.6,533.8,245.6,352.3,647.5,558.2,369.1,555.6,453.8,305.3,451.6,411.2,463.3,394.0,238.8,522.7,343.3,299.1,343.0,561.1,217.6,220.0,289.1,261.8,493.4,480.5,286.8,587.9,328.4,371.7
2026-06-02 00:55:00,583.8,628.9,207.3,552.7,367.8,183.5,519.6,593.7,425.7,540.2,380.8,310.2,347.4,467.1,524.7,238.7,354.5,637.8,528.3,363.2,560.6,446.5,304.2,447.2,411.3,434.6,417.3,237.0,541.6,355.7,298.3,371.6,562.1,209.0,227.0,291.2,250.9,477.1,490.4,276.8,585.2,340.2,358.0
2026-06-02 01:00:00,601.7,600.9,206.2,582.1,329.3,183.5,521.6,591.5,421.0,497.0,370.8,310.5,358.0,464.6,543.6,236.4,346.2,659.9,544.7,361.2,539.4,459.9,305.9,449.6,388.1,438.0,378.1,235.0,572.6,339.2,291.3,381.7,589.6,213.1,228.7,273.8,262.4,455.5,525.2,310.6,577.3,354.7,380.7
2026-06-02 01:05:00,585.4,569.9,203.1,610.2,345.3,180.9,506.8,613.5,392.5,547.9,351.7,300.8,337.0,469.6,559.5,243.7,353.6,653.7,556.9,391.9,536.3,463.4,291.9,439.1,396.1,432.8,382.5,224.8,589.6,348.5,304.2,377.7,569.8,220.5,247.0,270.1,247.7,428.2,515.6,296.9,571.5,324.8,375.1
2026-06-02 01:10:00,599.5,594.4,212.8,602.1,352.2,174.6,531.4,596.8,395.0,520.2,375.5,302.0,322.5,448.3,535.0,233.3,325.3,686.1,551.4,393.2,581.3,442.3,310.4,438.5,373.9,423.6,378.8,221.0,589.2,357.8,309.3,366.0,548.6,213.9,221.0,281.9,252.8,460.6,517.8,313.3,555.4,343.8,353.1
2026-06-02 01:15:00,598.9,662.3,220.7,553.0,360.9,177.9,520.8,604.1,387.3,537.4,361.6,298.8,335.3,467.0,560.1,245.3,356.1,630.0,558.5,396.2,601.0,477.0,301.0,438.6,387.2,443.4,382.5,217.3,596.5,370.5,323.4,362.5,597.1,192.8,227.2,280.9,251.8,445.1,524.3,319.7,572.2,329.7,378.2
2026-06-02 01:20:00,572.3,635.7,214.5,573.4,347.9,178.7,500.7,587.3,407.9,535.6,359.3,279.2,319.8,438.7,524.2,226.3,343.6,639.3,585.8,385.8,589.1,475.8,315.4,418.6,371.3,397.6,369.5,216.9,619.6,372.7,315.2,390.5,605.0,217.6,219.0,264.1,240.6,452.2,505.8,315.7,574.3,343.2,370.5
2026-06-02 01:25:00,605.8,637.6,238.3,594.5,345.3,180.9,483.8,597.0,409.6,531.4,355.0,285.9,320.5,445.8,524.9,222.0,341.1,621.4,568.3,407.4,607.7,469.0,307.9,447.5,436.1,440.6,388.6,231.5,606.1,395.7,330.3,376.1,596.0,207.9,220.9,265.2,239.1,445.0,540.0,321.2,643.6,341.8,373.6
2026-06-02 01:30:00,607.6,694.5,230.1,590.9,363.1,183.4,494.1,581.5,360.9,534.4,332.6,275.4,321.3,475.4,507.2,218.8,309.0,625.1,585.5,395.1,593.7,481.6,323.9,422.9,383.4,434.6,353.3,227.2,645.2,398.6,331.8,383.0,645.6,208.7,209.0,271.5,244.0,438.0,532.3,324.9,639.9,357.2,368.0
2026-06-02 01:35:00,609.4,697.4,235.9,572.9,352.0,179.2,506.1,584.8,399.9,520.4,344.7,278.9,306.2,438.8,516.2,231.3,320.0,609.7,605.9,419.0,617.2,501.6,320.6,416.7,389.4,415.2,409.7,211.0,674.3,384.7,346.8,403.4,610.4,188.9,204.2,276.0,243.0,428.0,544.6,319.1,587.9,353.6,368.9
2026-06-02 01:40:00,641.0,683.1,235.7,611.5,365.0,179.5,499.5,531.2,379.3,522.0,346.4,272.1,305.2,444.7,502.7,233.4,343.2,622.3,626.2,416.6,643.7,492.7,315.0,405.8,369.9,429.6,350.3,208.2,627.1,435.6,353.6,416.4,656.8,194.3,221.2,256.3,232.8,398.7,552.7,314.9,626.2,346.8,372.9
2026-06-02 01:45:00,703.4,687.6,246.5,611.6,349.8,172.1,497.9,542.7,386.5,510.8,344.3,283.4,310.4,438.1,497.5,221.2,325.3,579.4,602.4,445.9,625.1,537.1,327.9,413.4,376.0,402.1,390.8,195.4,654.1,406.2,352.2,410.1,614.3,199.4,202.6,256.3,231.1,430.3,582.2,339.2,602.0,381.6,368.8
2026-06-02 01:50:00,687.5,702.6,231.5,655.3,350.2,185.3,499.8,554.9,377.8,506.8,336.0,279.9,297.2,446.0,504.4,217.9,309.1,551.2,639.7,435.0,664.4,536.0,357.8,421.3,380.8,403.4,368.2,200.9,642.8,430.5,362.9,418.7,655.8,188.7,219.1,249.5,219.9,394.3,607.5,321.3,640.8,371.7,362.3
2026-06-02 01:55:00,727.7,722.3,222.4,623.5,376.9,179.6,509.0,577.3,385.6,480.2,329.9,272.6,306.9,462.1,525.9,235.5,327.4,599.7,628.3,450.6,620.6,523.2,317.4,418.4,358.6,419.3,353.3,200.5,662.8,418.2,373.2,427.2,645.3,198.0,206.5,235.6,226.2,397.4,569.9,338.3,636.7,385.9,381.0
2026-06-02 02:00:00,721.8,764.9,241.5,659.7,375.5,189.0,498.8,589.5,369.8,458.2,304.4,254.6,285.7,473.4,515.5,215.9,331.7,558.3,651.5,458.6,651.7,526.5,347.8,441.5,363.3,409.1,355.3,201.4,702.6,437.3,373.4,424.2,671.2,204.3,203.0,247.4,220.8,397.1,615.4,341.5,653.7,367.7,385.9
2026-06-02 02:05:00,742.6,752.1,253.1,622.5,387.5,193.8,508.6,555.0,350.9,508.1,317.5,260.6,281.9,467.4,522.4,233.3,330.5,612.3,692.9,462.4,686.6,536.2,341.1,415.7,382.4,403.7,347.8,199.4,670.6,449.2,377.1,438.8,700.0,192.9,204.5,253.5,222.3,397.5,604.2,360.3,688.3,381.5,385.8
2026-06-02 02:10:00,718.3,772.3,254.3,637.1,375.9,187.2,489.9,547.9,363.5,470.6,305.3,247.8,303.2,467.6,540.8,223.6,324.5,579.1,687.2,473.2,726.7,538.7,372.4,431.8,370.4,410.3,354.7,203.3,701.5,424.3,385.2,429.8,684.4,205.3,217.6,236.9,229.6,390.0,632.3,363.0,686.0,403.9,411.8
2026-06-02 02:15:00,762.9,796.2,259.7,682.6,378.0,184.5,547.6,526.5,369.6,484.3,323.3,254.2,270.2,459.6,513.9,231.7,338.2,570.8,735.8,484.4,699.9,560.3,372.7,411.9,366.2,428.9,343.1,206.0,753.4,475.7,405.9,469.9,693.8,200.1,203.4,228.2,211.6,384.2,634.9,359.8,708.0,389.6,413.9
2026-06-02 02:20:00,780.7,755.3,272.5,701.4,408.9,192.5,508.7,575.7,361.4,457.3,319.1,257.4,279.5,472.6,545.5,238.1,321.7,638.2,711.2,475.3,689.9,579.8,372.1,458.2,369.8,429.9,358.6,196.5,747.3,448.9,395.3,507.0,716.4,185.9,205.8,245.4,225.7,397.4,628.6,368.6,712.6,405.2,410.0
2026-06-02 02:25:00,763.5,814.7,269.8,671.1,380.7,197.1,521.3,554.6,371.2,476.8,297.5,257.3,291.7,466.7,564.1,236.0,336.0,592.1,745.9,502.9,765.4,554.7,386.9,418.7,365.8,421.3,353.7,209.5,771.6,462.4,409.5,476.9,816.7,192.9,215.0,228.3,218.6,370.5,639.3,402.3,698.6,411.4,420.2
2026-06-02 02:30:00,803.2,803.4,277.9,703.4,420.4,195.9,532.7,617.7,364.0,428.6,303.7,251.0,273.0,507.1,572.4,232.8,334.5,591.5,754.5,518.5,734.5,599.7,386.0,466.3,360.5,414.1,342.5,203.0,736.4,466.4,399.2,501.6,751.4,206.2,212.9,229.8,216.7,379.4,658.7,377.5,698.3,389.6,434.2
2026-06-02 02:35:00,816.6,762.4,268.4,685.6,428.1,197.3,523.5,558.9,359.4,456.5,304.7,254.6,281.1,515.5,572.7,247.4,334.7,612.4,748.7,520.1,765.0,615.5,390.1,442.5,367.1,428.3,359.3,206.7,779.6,474.5,433.0,488.7,763.2,195.1,224.4,229.8,211.1,358.8,681.5,391.3,733.2,425.8,429.1
2026-06-02 02:40:00,802.4,785.3,271.9,723.9,429.5,207.2,537.0,612.9,355.8,461.2,309.2,245.3,272.6,510.4,570.8,242.4,335.5,618.1,731.1,517.0,755.3,619.7,389.8,419.8,391.6,414.3,360.8,199.4,834.5,482.6,426.8,480.7,783.3,209.9,220.2,227.9,218.7,370.3,695.9,407.2,746.1,428.8,412.1
2026-06-02 02:45:00,800.8,827.0,299.9,759.4,417.1,210.0,544.2,595.2,365.6,469.9,285.0,240.1,264.8,526.0,569.2,270.3,339.5,629.4,770.7,533.9,779.2,617.4,399.5,474.7,403.7,444.6,351.8,206.4,785.5,480.0,423.5,543.7,746.0,209.3,210.1,251.4,231.5,364.0,759.1,408.0,754.2,439.7,470.4
2026-06-02 02:50:00,811.7,881.1,291.9,744.1,422.7,208.1,537.1,570.4,375.0,480.1,279.7,246.7,261.5,541.5,587.4,234.2,347.5,590.0,772.5,533.8,775.5,640.5,405.2,464.0,431.1,446.6,358.0,207.0,801.0,516.9,433.7,504.6,821.9,209.9,225.2,246.1,201.4,390.6,720.3,421.6,763.1,440.0,460.6
2026-06-02 02:55:00,856.5,884.5,290.5,761.5,438.1,203.2,568.0,599.7,353.9,452.0,299.7,245.8,243.9,538.1,627.9,237.5,348.6,631.3,783.3,546.3,856.1,666.1,418.2,463.5,405.9,464.9,371.9,214.8,838.7,514.6,438.5,541.0,830.5,207.0,206.5,262.2,206.3,385.1,692.2,434.8,794.7,440.0,474.2
2026-06-02 03:00:00,875.4,900.7,295.4,754.2,431.2,220.5,541.4,617.2,370.8,479.5,276.8,234.8,256.3,568.4,613.0,261.8,364.3,623.2,812.5,536.9,843.8,650.7,401.1,486.6,396.4,434.4,382.3,211.6,813.0,518.1,448.1,537.8,782.3,215.5,226.8,254.6,219.3,375.0,759.1,446.3,838.7,454.3,481.1
2026-06-02 03:05:00,858.5,963.1,300.1,778.7,443.5,216.2,609.3,607.5,360.8,491.1,301.6,240.8,259.1,538.0,616.2,258.0,355.9,619.3,784.7,588.5,871.5,663.0,445.9,494.8,418.2,438.7,373.1,215.0,864.9,543.6,457.5,561.9,900.4,227.6,220.2,267.1,224.3,349.1,756.1,435.3,768.8,466.3,466.0
2026-06-02 03:10:00,892.4,888.8,304.4,850.4,473.7,226.6,602.6,636.1,381.2,511.4,306.5,235.8,257.9,558.9,639.4,268.7,384.5,646.6,810.0,606.8,820.5,716.3,465.4,499.5,434.2,465.4,390.1,208.5,811.3,563.1,458.5,549.7,853.2,217.4,231.8,249.4,230.3,370.7,750.5,447.0,803.0,490.7,485.4
2026-06-02 03:15:00,919.3,937.2,303.9,823.3,482.1,230.2,610.1,645.4,407.6,492.7,313.8,223.8,274.2,566.7,640.7,258.1,366.5,619.5,817.6,569.4,806.4,690.2,441.1,518.8,445.5,461.0,398.2,222.1,805.0,516.4,445.4,539.4,837.3,227.6,244.6,260.1,229.3,378.5,739.9,451.3,854.5,481.9,504.0
2026-06-02 03:20:00,932.8,960.5,306.6,810.1,466.0,220.0,577.3,651.4,384.7,481.1,298.8,241.7,256.9,596.3,655.3,271.9,389.6,683.5,847.8,603.8,858.1,673.5,470.2,514.3,451.7,486.3,405.6,208.9,886.9,575.5,499.3,555.7,887.7,240.8,222.8,250.7,217.5,390.5,769.8,443.0,813.5,499.9,509.8
2026-06-02 03:25:00,970.8,944.1,324.1,840.9,499.5,237.9,605.0,650.1,413.2,474.8,308.2,230.1,259.4,569.7,657.5,279.9,396.6,669.7,845.4,624.1,944.4,723.4,459.5,529.5,454.6,498.8,401.3,216.4,862.7,555.2,484.2,615.5,868.0,232.8,244.8,262.1,235.7,407.7,814.7,464.6,837.2,509.5,503.9
2026-06-02 03:30:00,975.1,979.8,325.1,821.3,504.7,245.3,656.9,638.0,446.0,527.4,315.4,242.9,263.7,632.2,665.8,276.4,394.0,676.8,857.6,588.4,881.8,724.0,460.0,520.3,456.0,512.8,391.7,225.3,883.6,539.5,490.4,588.3,861.5,231.4,248.3,279.6,233.2,385.6,809.8,445.4,945.0,506.3,535.8
2026-06-02 03:35:00,921.9,944.7,347.0,849.6,529.3,250.5,721.8,671.1,435.6,518.1,301.4,230.9,259.5,626.8,706.6,287.9,399.8,695.3,890.2,573.9,931.1,711.4,470.1,550.3,472.9,497.1,420.1,219.0,932.5,575.9,491.8,629.0,910.4,235.4,251.1,271.9,244.0,391.3,841.3,480.5,917.3,538.0,548.2
2026-06-02 03:40:00,1010.0,1048.0,343.7,926.1,523.6,250.9,676.6,688.0,425.9,514.0,324.5,238.6,255.5,660.1,657.3,279.1,397.0,706.6,884.9,649.5,886.4,711.4,483.8,539.0,454.1,518.2,413.6,224.0,935.2,573.2,512.1,591.5,924.0,228.0,243.1,274.6,235.9,392.4,850.8,450.8,988.7,524.9,541.5
2026-06-02 03:45:00,956.8,997.6,348.2,899.4,539.9,239.2,685.4,657.2,442.4,496.8,322.3,242.7,256.8,637.2,720.6,299.7,406.6,747.2,907.1,628.5,903.2,751.2,478.9,538.3,450.3,505.8,429.6,227.7,893.0,596.4,505.0,618.5,898.2,238.5,254.1,280.8,233.6,418.9,834.2,473.5,881.0,529.8,573.1
2026-06-02 03:50:00,1013.6,1093.9,342.4,968.6,539.3,268.5,687.0,712.2,420.7,515.6,317.9,257.3,256.3,638.0,712.4,314.5,423.1,711.0,886.1,626.1,935.6,754.3,505.4,563.4,518.3,526.2,422.4,240.8,950.6,590.0,505.2,589.2,932.5,254.4,251.7,287.0,245.3,397.3,760.0,507.0,1000.5,564.9,574.0
2026-06-02 03:55:00,995.0,1042.5,353.5,927.1,556.0,266.2,670.6,719.1,425.2,549.3,329.6,247.1,264.4,672.6,693.2,295.3,427.2,739.5,903.3,644.1,1009.2,736.8,495.3,572.0,495.5,531.2,430.2,241.0,936.0,599.7,511.6,620.5,936.7,263.7,267.2,291.9,256.5,408.6,825.9,507.4,916.9,557.0,580.2
2026-06-02 04:00:00,990.5,1088.2,363.2,941.8,527.3,257.6,720.8,705.4,454.5,553.9,331.6,245.9,261.8,691.1,725.8,299.9,450.8,756.4,992.8,643.0,991.8,772.9,493.4,603.0,513.0,539.8,436.4,253.5,964.6,591.2,540.4,668.7,967.9,257.5,258.0,307.5,259.9,444.4,818.8,506.2,993.0,522.1,573.3
2026-06-02 04:05:00,957.5,1065.8,371.6,974.0,554.7,265.2,688.3,739.4,467.7,525.0,346.0,260.2,270.8,666.6,759.3,328.7,436.9,750.1,924.7,715.2,911.1,780.7,516.0,570.6,470.5,581.2,435.7,264.9,959.9,585.8,529.2,618.8,1009.0,273.0,269.7,294.4,261.5,465.8,904.4,505.4,915.5,524.6,587.3
2026-06-02 04:10:00,1016.4,1078.0,367.2,890.7,564.3,277.8,697.4,752.9,485.8,577.9,339.8,259.2,260.5,650.5,775.0,310.0,445.3,792.3,892.8,652.9,1001.0,791.9,511.9,626.4,546.7,538.1,453.6,257.2,924.3,623.2,530.4,627.0,1005.1,277.2,283.3,304.3,261.0,453.7,890.1,504.7,1000.3,605.3,613.6
2026-06-02 04:15:00,982.3,1071.1,384.5,986.8,568.9,285.8,707.4,818.0,470.5,550.0,351.5,271.0,273.1,664.2,802.5,336.4,435.5,784.9,971.2,676.3,957.4,814.1,523.9,605.0,549.8,570.3,455.3,255.7,954.2,605.0,528.8,662.7,1010.7,268.3,276.7,312.5,269.5,456.3,879.6,514.7,1014.5,586.5,580.4
2026-06-02 04:20:00,1069.1,1105.0,376.8,991.5,588.9,280.2,769.3,791.7,489.9,611.2,348.3,260.6,288.2,718.9,816.8,334.1,475.2,781.9,948.6,702.1,981.0,768.1,534.3,580.1,514.9,581.2,486.2,267.2,910.6,626.9,535.3,655.0,966.2,274.3,284.4,308.5,287.6,499.2,879.8,540.0,1001.6,589.3,589.3
2026-06-02 04:25:00,1094.7,1122.2,389.8,1049.7,600.3,295.7,757.9,824.7,498.0,601.5,350.9,274.8,277.3,757.3,772.2,334.6,481.8,843.4,983.9,708.0,1026.5,792.1,519.5,613.3,543.9,601.5,470.9,261.7,993.4,651.8,562.6,696.2,1031.5,272.5,284.8,318.4,301.7,469.4,931.1,530.3,983.8,559.6,615.1
2026-06-02 04:30:00,1029.5,1095.3,379.0,1046.0,603.9,277.0,773.3,810.3,502.3,599.8,369.2,298.1,298.9,705.6,831.3,359.4,495.9,883.5,981.2,709.9,1063.0,815.5,571.0,640.2,562.4,580.2,484.8,273.1,1005.6,625.2,534.0,659.6,1008.2,295.0,300.0,335.9,288.8,477.7,885.2,505.8,1029.0,603.8,630.1
